city,loc,pop,state,zip
ELWOOD,"[-99.825812, 40.574737999999996]",956,NE,68937
FAIRFIELD,"[-98.106272, 40.428511]",569,NE,68938
FRANKLIN,"[-98.946862, 40.105172]",1305,NE,68939
FUNK,"[-99.244992, 40.502031]",558,NE,68940
GLENVIL,"[-98.246475, 40.493145]",447,NE,68941
GUIDE ROCK,"[-98.339064, 40.081186]",530,NE,68942
HARDY,"[-97.927057, 40.028452]",462,NE,68943
HARVARD,"[-98.084574, 40.626463]",1400,NE,68944
HEARTWELL,"[-98.78514, 40.571601]",197,NE,68945
HENDLEY,"[-99.971537, 40.106312]",217,NE,68946
HILDRETH,"[-99.057128, 40.321743]",663,NE,68947
HOLBROOK,"[-100.013593, 40.301893]",369,NE,68948
HOLDREGE,"[-99.367233, 40.447527]",6744,NE,68949
HOLSTEIN,"[-98.653777, 40.454169]",413,NE,68950
HUNTLEY,"[-99.284786, 40.210254]",89,NE,68951
INAVALE,"[-98.661191, 40.095886]",249,NE,68952
INLAND,"[-98.223379, 40.589934]",113,NE,68954
JUNIATA,"[-98.515017, 40.586652]",1058,NE,68955
KENESAW,"[-98.657241, 40.61645]",1076,NE,68956
LAWRENCE,"[-98.240243, 40.27672]",594,NE,68957
LOOMIS,"[-99.497851, 40.479155]",586,NE,68958
MINDEN,"[-98.938297, 40.509142]",4365,NE,68959
NAPONEE,"[-99.127725, 40.125807]",361,NE,68960
NORA,"[-98.058417, 40.209739]",1084,NE,68961
OAK,"[-97.884114, 40.260489]",312,NE,68964
ORLEANS,"[-99.457186, 40.148435]",760,NE,68966
OXFORD,"[-99.630197, 40.256049]",1306,NE,68967
RAGAN,"[-99.24891, 40.309594]",148,NE,68969
RED CLOUD,"[-98.518655, 40.09516]",1630,NE,68970
REPUBLICAN CITY,"[-99.232189, 40.103401]",429,NE,68971
RIVERTON,"[-98.785819, 40.101626]",394,NE,68972
ROSELAND,"[-98.555059, 40.459058]",603,NE,68973
RUSKIN,"[-97.87203, 40.138318]",324,NE,68974
SARONVILLE,"[-97.87385, 40.600625]",1704,NE,68975
SMITHFIELD,"[-99.823862, 40.583567]",972,NE,68976
STAMFORD,"[-99.581405, 40.11625]",396,NE,68977
SUPERIOR,"[-98.077872, 40.031537]",2902,NE,68978
SUTTON,"[-97.873476, 40.653955]",215,NE,68979
TRUMBULL,"[-98.257414, 40.66918]",381,NE,68980
UPLAND,"[-98.896577, 40.317073]",259,NE,68981
WILCOX,"[-99.153927, 40.373523]",520,NE,68982
MC COOK,"[-100.627948, 40.204905]",9513,NE,69001
BARTLEY,"[-100.29075, 40.258113]",519,NE,69020
BENKELMAN,"[-101.534354, 40.098049]",1813,NE,69021
CAMBRIDGE,"[-100.167579, 40.280767]",1347,NE,69022
CHAMPION,"[-101.74849, 40.460039]",288,NE,69023
CULBERTSON,"[-100.850043, 40.223707]",1560,NE,69024
CURTIS,"[-100.510406, 40.613067]",1095,NE,69025
DANBURY,"[-100.424228, 40.037689]",283,NE,69026
ENDERS,"[-101.522156, 40.465492]",217,NE,69027
EUSTIS,"[-100.054694, 40.626745]",829,NE,69028
FARNAM,"[-100.206878, 40.712881]",243,NE,69029
HAIGLER,"[-101.937106, 40.064179]",398,NE,69030
HAMLET,"[-101.234106, 40.399363]",222,NE,69031
HAYES CENTER,"[-101.025208, 40.517316]",1000,NE,69032
IMPERIAL,"[-101.646775, 40.525124]",2372,NE,69033
INDIANOLA,"[-100.429758, 40.235718]",1213,NE,69034
LAMAR,"[-101.903297, 40.538653]",613,NE,69035
LEBANON,"[-100.26122, 40.07522]",182,NE,69036
MAX,"[-101.391607, 40.106884]",164,NE,69037
MAYWOOD,"[-100.642135, 40.589262]",689,NE,69038
MOOREFIELD,"[-100.310773, 40.57856]",355,NE,69039
PALISADE,"[-101.129464, 40.338668]",544,NE,69040
PARKS,"[-101.739879, 40.139837]",207,NE,69041
STOCKVILLE,"[-100.384886, 40.494834]",128,NE,69042
STRATTON,"[-101.218275, 40.144462]",776,NE,69043
TRENTON,"[-101.020073, 40.168096]",870,NE,69044
WAUNETA,"[-101.381195, 40.440906]",891,NE,69045
WILSONVILLE,"[-100.1211, 40.108895]",264,NE,69046
NORTH PLATTE,"[-100.774631, 41.132595]",26416,NE,69101
ARNOLD,"[-100.156731, 41.445583]",1099,NE,69120
ARTHUR,"[-101.693123, 41.573952]",462,NE,69121
BIG SPRINGS,"[-102.093273, 41.069621]",792,NE,69122
BRADY,"[-100.373649, 41.051525]",1243,NE,69123
BROADWATER,"[-102.822521, 41.582547]",411,NE,69125
BRULE,"[-101.909933, 41.100186]",792,NE,69127
BUSHNELL,"[-103.907494, 41.213876]",355,NE,69128
CHAPPELL,"[-102.452344, 41.096586]",1445,NE,69129
COZAD,"[-99.992091, 40.861934]",5221,NE,69130
DALTON,"[-102.972609, 41.406778]",511,NE,69131
DICKENS,"[-101.01495, 40.804089]",132,NE,69132
DIX,"[-103.479603, 41.226993]",426,NE,69133
ELSIE,"[-101.369994, 40.859647]",448,NE,69134
ELSMERE,"[-100.282412, 42.264974]",132,NE,69135
GOTHENBURG,"[-100.154707, 40.940035]",3739,NE,69138
GRANT,"[-101.719589, 40.851069]",1896,NE,69140
GURLEY,"[-102.982325, 41.28771]",624,NE,69141
HALSEY,"[-100.295515, 41.929095]",166,NE,69142
HERSHEY,"[-101.001157, 41.155303]",1685,NE,69143
KEYSTONE,"[-101.628218, 41.262129]",247,NE,69144
KIMBALL,"[-103.660236, 41.23208]",3327,NE,69145
LEMOYNE,"[-101.894677, 41.304017]",303,NE,69146
LEWELLEN,"[-102.139622, 41.343461]",612,NE,69147
LISCO,"[-102.54983, 41.511398]",214,NE,69148
LODGEPOLE,"[-102.657034, 41.169745]",642,NE,69149
MADRID,"[-101.537067, 40.85443]",546,NE,69150
MAXWELL,"[-100.526993, 41.058831]",722,NE,69151
MULLEN,"[-101.054185, 42.016292]",793,NE,69152
OGALLALA,"[-101.710742, 41.127505]",6329,NE,69153
OSHKOSH,"[-102.345699, 41.445057]",1634,NE,69154
PAXTON,"[-101.358544, 41.126763]",913,NE,69155
POTTER,"[-103.306112, 41.234688]",658,NE,69156
PURDUM,"[-100.15685, 41.966475]",217,NE,69157
SENECA,"[-100.807315, 41.99012]",169,NE,69161
SIDNEY,"[-102.985573, 41.138001]",7059,NE,69162
STAPLETON,"[-100.483105, 41.48877]",878,NE,69163
SUTHERLAND,"[-101.136029, 41.15575]",1472,NE,69165
BROWNLEE,"[-100.573834, 41.973575]",503,NE,69166
TRYON,"[-101.017508, 41.573175]",546,NE,69167
VENANGO,"[-101.983894, 40.807324]",433,NE,69168
WALLACE,"[-101.173767, 40.830423]",571,NE,69169
WELLFLEET,"[-100.711915, 40.798776]",311,NE,69170
VALENTINE,"[-100.621542, 42.806166]",4504,NE,69201
AINSWORTH,"[-99.861491, 42.54027]",2580,NE,69210
CODY,"[-101.379846, 42.614556]",156,NE,69211
CROOKSTON,"[-100.773473, 42.925506]",229,NE,69212
JOHNSTOWN,"[-100.045322, 42.530857]",371,NE,69214
KILGORE,"[-100.988447, 42.914587]",213,NE,69216
LONG PINE,"[-99.723042, 42.533379]",706,NE,69217
MERRIMAN,"[-101.758304, 42.641883]",873,NE,69218
WOOD LAKE,"[-100.287175, 42.626394]",200,NE,69221
ALLIANCE,"[-102.888045, 42.114943]",11903,NE,69301
ANGORA,"[-103.085019, 41.893434]",84,NE,69331
ASHBY,"[-101.963581, 41.977578]",151,NE,69333
BAYARD,"[-103.301887, 41.757923]",2378,NE,69334
BINGHAM,"[-102.133075, 42.260651]",218,NE,69335
BRIDGEPORT,"[-103.070134, 41.676556]",2550,NE,69336
CHADRON,"[-102.995331, 42.819268]",6661,NE,69337
CRAWFORD,"[-103.405336, 42.67584]",1492,NE,69339
ELLSWORTH,"[-102.47245, 42.169717]",310,NE,69340
GERING,"[-103.662896, 41.821993]",11631,NE,69341
GORDON,"[-102.204929, 42.806843]",2666,NE,69343
HARRISBURG,"[-103.711141, 41.55306]",852,NE,69345
HARRISON,"[-103.831803, 42.394594]",1525,NE,69346
HAY SPRINGS,"[-102.675641, 42.640122]",1570,NE,69347
HEMINGFORD,"[-103.064412, 42.33117]",1280,NE,69348
HENRY,"[-104.034933, 41.993392]",208,NE,69349
HYANNIS,"[-101.748296, 42.006967]",430,NE,69350
LAKESIDE,"[-102.443655, 42.049595]",5,NE,69351
LYMAN,"[-104.006569, 41.891765]",988,NE,69352
MARSLAND,"[-103.051857, 42.598842]",605,NE,69354
MINATARE,"[-103.489011, 41.849333]",2355,NE,69356
MITCHELL,"[-103.795996, 41.945851]",2998,NE,69357
MORRILL,"[-103.918216, 41.96807]",1469,NE,69358
RUSHVILLE,"[-102.465738, 42.737934]",1955,NE,69360
SCOTTSBLUFF,"[-103.661914, 41.871975]",16373,NE,69361
WHITMAN,"[-101.521623, 41.958355]",188,NE,69366
WHITNEY,"[-103.239552, 42.755881]",263,NE,69367
METAIRIE,"[-90.169513, 29.987138]",39554,LA,70001
METAIRIE,"[-90.16303, 30.009843]",19511,LA,70002
METAIRIE,"[-90.21457, 29.99746]",46193,LA,70003
METAIRIE,"[-90.13314, 30.000476]",26512,LA,70005
METAIRIE,"[-90.191483, 30.012885]",16919,LA,70006
DES ALLEMANDS,"[-90.447049, 29.821993]",3322,LA,70030
AMA,"[-90.292509, 29.943494]",1300,LA,70031
ARABI,"[-89.996497, 29.961154]",8954,LA,70032
BARATARIA,"[-90.126232, 29.717859]",334,LA,70036
BELLE CHASSE,"[-90.004177, 29.834514]",9920,LA,70037
BOUTTE,"[-90.393396, 29.897319]",2432,LA,70039
BRAITHWAITE,"[-89.885347, 29.673563]",2303,LA,70040
BURAS,"[-89.47568, 29.341056]",6496,LA,70041
CHALMETTE,"[-89.961137, 29.946611]",31850,LA,70043
NEW SARPY,"[-90.373982, 29.96579]",10472,LA,70047
EDGARD,"[-90.581678, 30.031863]",3702,LA,70049
GARYVILLE,"[-90.620113, 30.05352]",3191,LA,70051
GRAMERCY,"[-90.690182, 30.052711]",2765,LA,70052
GRETNA,"[-90.053115, 29.910806]",16979,LA,70053
TERRYTOWN,"[-90.029123, 29.892652]",37901,LA,70056
HAHNVILLE,"[-90.488581, 30.000094]",745,LA,70057
HARVEY,"[-90.067259, 29.872535]",36824,LA,70058
KENNER,"[-90.247901, 29.991203]",20016,LA,70062
KENNER,"[-90.252175, 30.025164]",54023,LA,70065
LAFITTE,"[-90.056633, 29.562194]",0,LA,70067
LA PLACE,"[-90.489544, 30.077718]",26023,LA,70068
LULING,"[-90.369261, 29.925116]",11956,LA,70070
LUTCHER,"[-90.70084, 30.044679]",3993,LA,70071
MARRERO,"[-90.110462, 29.859756]",58905,LA,70072
MERAUX,"[-89.921433, 29.933494]",7196,LA,70075
NORCO,"[-90.419796, 30.005706]",4931,LA,70079
PARADIS,"[-90.435246, 29.877033]",939,LA,70080
PORT SULPHUR,"[-89.68475, 29.470011]",6398,LA,70083
RESERVE,"[-90.551773, 30.060255]",7080,LA,70084
SAINT BERNARD,"[-89.836414, 29.861093]",8082,LA,70085
SAINT JAMES,"[-90.860549, 30.027598]",2515,LA,70086
SAINT ROSE,"[-90.312432, 29.958074]",6340,LA,70087
VACHERIE,"[-90.709699, 29.969372]",6652,LA,70090
VENICE,"[-89.347776, 29.261812]",458,LA,70091
VIOLET,"[-89.895992, 29.904347]",10549,LA,70092
BRIDGE CITY,"[-90.181305, 29.914386]",35200,LA,70094
NEW ORLEANS,"[-90.075301, 29.960484]",6047,LA,70112
NEW ORLEANS,"[-90.084777, 29.940511]",12177,LA,70113
NEW ORLEANS,"[-90.033126, 29.937934]",29767,LA,70114
NEW ORLEANS,"[-90.1005, 29.928863]",45070,LA,70115
NEW ORLEANS,"[-90.064614, 29.968608]",16592,LA,70116
NEW ORLEANS,"[-90.03124, 29.970298]",56494,LA,70117
NEW ORLEANS,"[-90.123598, 29.950352]",40049,LA,70118
NEW ORLEANS,"[-90.085156, 29.974552]",47894,LA,70119
JEFFERSON,"[-90.160953, 29.963071]",12924,LA,70121
NEW ORLEANS,"[-90.064409, 30.005637]",47077,LA,70122
HARAHAN,"[-90.210748, 29.953473]",25057,LA,70123
NEW ORLEANS,"[-90.109384, 30.007081]",22851,LA,70124
NEW ORLEANS,"[-90.102785, 29.951225]",22734,LA,70125
NEW ORLEANS,"[-90.018913, 30.015341]",45119,LA,70126
NEW ORLEANS,"[-89.980688, 30.033811]",29643,LA,70127
NEW ORLEANS,"[-89.956421, 30.052691]",18844,LA,70128
NEW ORLEANS,"[-89.906206, 30.047984]",14064,LA,70129
NEW ORLEANS,"[-90.073949, 29.932438]",15576,LA,70130
NEW ORLEANS,"[-89.996033, 29.916811]",26939,LA,70131
THIBODAUX,"[-90.809605, 29.799213]",37831,LA,70301
PIERRE PART,"[-91.200167, 29.95501]",5207,LA,70339
AMELIA,"[-91.111105, 29.66046]",656,LA,70340
BELLE ROSE,"[-91.044351, 30.025955]",4842,LA,70341
BERWICK,"[-91.205662, 29.698786]",17631,LA,70342
BOURG,"[-90.60866, 29.548489]",5310,LA,70343
CHAUVIN,"[-90.597952, 29.463401]",6430,LA,70344
CUT OFF,"[-90.339298, 29.523188]",13268,LA,70345
DONALDSONVILLE,"[-90.997025, 30.101799]",11265,LA,70346
DULAC,"[-90.655655, 29.359814]",1683,LA,70353
GALLIANO,"[-90.298054, 29.431125]",3669,LA,70354
GHEENS,"[-90.484855, 29.707591]",452,LA,70355
GIBSON,"[-90.977637, 29.662522]",1642,LA,70356
GOLDEN MEADOW,"[-90.263932, 29.382054]",4075,LA,70357
GRAND ISLE,"[-90.008801, 29.22973]",1455,LA,70358
GRAY,"[-90.78071, 29.69034]",4755,LA,70359
HOUMA,"[-90.754808, 29.59433]",18335,LA,70360
HOUMA,"[-90.691668, 29.560137]",23618,LA,70363
HOUMA,"[-90.726801, 29.629887]",25330,LA,70364
LABADIEVILLE,"[-90.961319, 29.834458]",2856,LA,70372
LOCKPORT,"[-90.490614, 29.603493]",10863,LA,70374
MATHEWS,"[-90.494914, 29.681982]",479,LA,70375
MONTEGUT,"[-90.543952, 29.474366]",3892,LA,70377
MORGAN CITY,"[-91.116497, 29.723937]",5341,LA,70380
NAPOLEONVILLE,"[-91.026608, 29.92884]",7710,LA,70390
PATTERSON,"[-91.281231, 29.69671]",13463,LA,70392
RACELAND,"[-90.599908, 29.717835]",12920,LA,70394
SCHRIEVER,"[-90.851341, 29.712276]",4774,LA,70395
THERIOT,"[-90.765146, 29.451587]",3982,LA,70397
HAMMOND,"[-90.487856, 30.51908]",16101,LA,70401
HAMMOND,"[-90.46972, 30.491054]",15299,LA,70403
ABITA SPRINGS,"[-90.004072, 30.483696]",2659,LA,70420
AMITE,"[-90.570493, 30.718208]",12006,LA,70422
ANGIE,"[-89.856714, 30.922406]",6303,LA,70426
BOGALUSA,"[-89.865329, 30.773303]",18938,LA,70427
BUSH,"[-89.955664, 30.613393]",3906,LA,70431
COVINGTON,"[-90.095933, 30.487606]",26117,LA,70433
FLUKER,"[-90.52067, 30.812776]",186,LA,70436
FOLSOM,"[-90.187927, 30.61447]",4832,LA,70437
FRANKLINTON,"[-90.115479, 30.857734999999998]",16352,LA,70438
GREENSBURG,"[-90.725561, 30.864693]",3833,LA,70441
INDEPENDENCE,"[-90.527685, 30.635148]",4330,LA,70443
KENTWOOD,"[-90.472829, 30.889215]",11244,LA,70444
LACOMBE,"[-89.929744, 30.322027]",7956,LA,70445
LORANGER,"[-90.356723, 30.588407]",8701,LA,70446
MADISONVILLE,"[-90.177282, 30.428743]",3110,LA,70447
MANDEVILLE,"[-90.076846, 30.386096]",22492,LA,70448
MAUREPAS,"[-90.704255, 30.271587]",2489,LA,70449
MOUNT HERMON,"[-90.276886, 30.953619]",1577,LA,70450
PEARL RIVER,"[-89.77315, 30.394448]",9228,LA,70452
PINE GROVE,"[-90.767235, 30.703202]",444,LA,70453
PONCHATOULA,"[-90.442247, 30.440644]",15713,LA,70454
ROBERT,"[-90.335171, 30.506327]",564,LA,70455
ROSELAND,"[-90.524277, 30.771711]",2062,LA,70456
SLIDELL,"[-89.771192, 30.278411]",28918,LA,70458
SLIDELL,"[-89.812895, 30.291611]",18020,LA,70460
SLIDELL,"[-89.729027, 30.272615]",17270,LA,70461
SPRINGFIELD,"[-90.577479, 30.415738]",5597,LA,70462
TICKFAW,"[-90.481997, 30.566849]",5565,LA,70466
VARNADO,"[-89.7606, 30.982085]",15,LA,70467
LAFAYETTE,"[-92.008261, 30.236141]",31717,LA,70501
LAFAYETTE,"[-92.049745, 30.184256]",25109,LA,70503
LAFAYETTE,"[-92.065623, 30.207707]",33970,LA,70506
LAFAYETTE,"[-92.015962, 30.281313]",12074,LA,70507
LAFAYETTE,"[-92.023579, 30.158222]",20568,LA,70508
FORKED ISLAND,"[-92.142655, 29.958828]",21018,LA,70510
ARNAUDVILLE,"[-91.926285, 30.398054]",5676,LA,70512
BALDWIN,"[-91.545783, 29.848784]",4601,LA,70514
BASILE,"[-92.57357, 30.497787]",2733,LA,70515
BRANCH,"[-92.334618, 30.328684]",2695,LA,70516
HENDERSON,"[-91.905899, 30.274955]",9596,LA,70517
BROUSSARD,"[-91.950171, 30.12189]",8159,LA,70518
CARENCRO,"[-92.042265, 30.324433]",12256,LA,70520
CHURCH POINT,"[-92.223954, 30.401287]",11108,LA,70525
CROWLEY,"[-92.377709, 30.214753]",17975,LA,70526
DELCAMBRE,"[-91.988938, 29.947414]",2769,LA,70528
DUSON,"[-92.152455, 30.191216]",7160,LA,70529
EGAN,"[-92.500226, 30.250966]",359,LA,70531
ELTON,"[-92.699614, 30.471496]",1973,LA,70532
ERATH,"[-92.034266, 29.952237]",7280,LA,70533
EUNICE,"[-92.398474, 30.51158]",21409,LA,70535
EVANGELINE,"[-92.553244, 30.26829]",475,LA,70537
FRANKLIN,"[-91.502643, 29.785656]",15334,LA,70538
GUEYDAN,"[-92.533779, 30.025541]",3839,LA,70542
IOTA,"[-92.532201, 30.300081]",5338,LA,70543
JEANERETTE,"[-91.654397, 29.90324]",14068,LA,70544
JENNINGS,"[-92.657405, 30.22011]",11966,LA,70546
KAPLAN,"[-92.302463, 29.977096]",9442,LA,70548
LAKE ARTHUR,"[-92.682526, 30.09097]",5011,LA,70549
LOREAUVILLE,"[-91.659571, 30.068276]",109,LA,70552
MAMOU,"[-92.419646, 30.649648]",6639,LA,70554
MAURICE,"[-92.107035, 30.07215]",3628,LA,70555
MIDLAND,"[-92.463153, 30.143437]",4566,LA,70559
NEW IBERIA,"[-91.819959, 30.001027]",56105,LA,70560
OPELOUSAS,"[-92.089668, 30.51442]",46673,LA,70570
PORT BARRE,"[-91.928576, 30.547788]",4940,LA,70577
RAYNE,"[-92.248592, 30.204508]",15652,LA,70578
ROANOKE,"[-92.686973, 30.318167]",2766,LA,70581
SAINT MARTINVILL,"[-91.825961, 30.208282]",29590,LA,70582
SCOTT,"[-92.098079, 30.250401]",9093,LA,70583
CANKTON,"[-92.075681, 30.393741]",634,LA,70584
VILLE PLATTE,"[-92.27371, 30.692376]",14291,LA,70586
WASHINGTON,"[-92.039888, 30.709881]",3771,LA,70589
WELSH,"[-92.818972, 30.236259]",5587,LA,70591
YOUNGSVILLE,"[-92.009629, 30.097498]",6671,LA,70592
LAKE CHARLES,"[-93.187966, 30.228453]",49710,LA,70601
LAKE CHARLES,"[-93.221798, 30.169349]",42627,LA,70605
LAKE CHARLES,"[-93.211082, 30.322031]",12470,LA,70611
BELL CITY,"[-92.94407, 30.114454]",1365,LA,70630
CAMERON,"[-93.277662, 29.86492]",5677,LA,70631
CREOLE,"[-93.034874, 29.797813]",1023,LA,70632
DEQUINCY,"[-93.415053, 30.421113]",8271,LA,70633
DERIDDER,"[-93.268461, 30.828738]",19304,LA,70634
DRY CREEK,"[-92.988849, 30.735356]",1597,LA,70637
EVANS,"[-93.422171, 31.008817]",2757,LA,70639
GRAND CHENIER,"[-92.897997, 29.787535]",696,LA,70643
HACKBERRY,"[-93.374973, 29.982187]",1668,LA,70645
IOWA,"[-93.02586, 30.221937]",4915,LA,70647
KINDER,"[-92.869332, 30.460653]",6853,LA,70648
LACASSINE,"[-92.829262, 30.145587]",460,LA,70650
LONGVILLE,"[-93.254806, 30.579992]",1324,LA,70652
FIELDS,"[-93.530734, 30.770145]",3273,LA,70653
MITTIE,"[-92.932056, 30.678812]",477,LA,70654
OBERLIN,"[-92.752672, 30.6162]",3121,LA,70655
PITKIN,"[-92.954762, 30.932988]",3603,LA,70656
RAGLEY,"[-93.233652, 30.470261999999998]",2530,LA,70657
REEVES,"[-93.036847, 30.496734]",1718,LA,70658
SINGER,"[-93.464986, 30.532906]",2374,LA,70660
STARKS,"[-93.661485, 30.308477]",2457,LA,70661
SUGARTOWN,"[-93.017017, 30.827653]",319,LA,70662
SULPHUR,"[-93.363911, 30.219001]",29774,LA,70663
VINTON,"[-93.572808, 30.201523]",6584,LA,70668
WESTLAKE,"[-93.268837, 30.261274]",11106,LA,70669
ADDIS,"[-91.261348, 30.355699]",2354,LA,70710
ALBANY,"[-90.596415, 30.514872]",4533,LA,70711
ANGOLA,"[-91.597948, 30.96562]",5382,LA,70712
BAKER,"[-91.142893, 30.581395]",19623,LA,70714
BATCHELOR,"[-91.668675, 30.802631]",1864,LA,70715
BLANKS,"[-91.615845, 30.579813]",1657,LA,70717
BRUSLY,"[-91.252649, 30.387692]",3429,LA,70719
BUECHE,"[-91.338303, 30.574894]",504,LA,70720
POINT CLAIR,"[-91.102484, 30.220759]",1104,LA,70721
CLINTON,"[-90.933141, 30.824867]",3028,LA,70722
CONVENT,"[-90.864988, 30.055251]",2052,LA,70723
DARROW,"[-90.965102, 30.12999]",1090,LA,70725
PORT VINCENT,"[-90.932588, 30.484623]",34574,LA,70726
ERWINVILLE,"[-91.399444, 30.551252]",342,LA,70729
ETHEL,"[-91.109975, 30.813124]",3979,LA,70730
FORDOCHE,"[-91.697258, 30.550835]",0,LA,70732
FRENCH SETTLEMEN,"[-90.773225, 30.336394]",3132,LA,70733
GEISMAR,"[-90.975824, 30.236265]",3622,LA,70734
GLYNN,"[-91.342311, 30.637617]",557,LA,70736
GONZALES,"[-90.918012, 30.247306]",21482,LA,70737
GREENWELL SPRING,"[-91.007484, 30.52114]",8000,LA,70739
GROSSE TETE,"[-91.43829, 30.387935]",956,LA,70740
HOLDEN,"[-90.665176, 30.555646]",2424,LA,70744
THE BLUFFS,"[-91.234537, 30.827034]",7635,LA,70748
JARREAU,"[-91.433205, 30.632585]",1365,LA,70749
KROTZ SPRINGS,"[-91.756329, 30.537928]",935,LA,70750
LAKELAND,"[-91.421677, 30.579941]",839,LA,70752
LETTSWORTH,"[-91.740252, 30.932394]",1589,LA,70753
LIVINGSTON,"[-90.767339, 30.474107]",4653,LA,70754
LIVONIA,"[-91.533219, 30.552353]",2711,LA,70755
LOTTIE,"[-91.71053, 30.503947]",9,LA,70756
RAMAH,"[-91.516816, 30.482292]",2070,LA,70757
MORGANZA,"[-91.595935, 30.724491]",1082,LA,70759
NEW ROADS,"[-91.442124, 30.701356]",7642,LA,70760
NORWOOD,"[-91.062871, 30.951772]",1833,LA,70761
OSCAR,"[-91.48458, 30.598759]",744,LA,70762
PAULINA,"[-90.737439, 30.035159]",2639,LA,70763
PLAQUEMINE,"[-91.252361, 30.268414]",16692,LA,70764
PORT ALLEN,"[-91.254088, 30.471983]",12837,LA,70767
GALVEZ,"[-90.929904, 30.315587999999998]",13275,LA,70769
PRIDE,"[-90.99429, 30.613321]",5260,LA,70770
ROSEDALE,"[-91.45616, 30.440776]",807,LA,70772
ROUGON,"[-91.381316, 30.603452]",542,LA,70773
SAINT AMANT,"[-90.843527, 30.23849]",6177,LA,70774
BAINS,"[-91.392266, 30.858658]",5634,LA,70775
IBERVILLE,"[-91.09162, 30.279873]",3225,LA,70776
SLAUGHTER,"[-91.052251, 30.799139]",4558,LA,70777
SORRENTO,"[-90.86314, 30.185388]",1303,LA,70778
SUNSHINE,"[-91.179922, 30.29824]",395,LA,70780
TORBERT,"[-91.421616, 30.538575]",27,LA,70781
VENTRESS,"[-91.403257, 30.681404]",1926,LA,70783
WALKER,"[-90.855708, 30.524748]",12659,LA,70785
WHITE CASTLE,"[-91.177343, 30.15447]",5739,LA,70788
WILSON,"[-91.065511, 30.947325]",77,LA,70789
ZACHARY,"[-91.135841, 30.656129]",18647,LA,70791
UNCLE SAM,"[-90.771879, 30.021679]",263,LA,70792
BATON ROUGE,"[-91.186954, 30.450731]",62,LA,70801
BATON ROUGE,"[-91.169037, 30.444236]",35116,LA,70802
BATON ROUGE,"[-91.148095, 30.48604]",30584,LA,70805
BATON ROUGE,"[-91.130046, 30.448486]",25893,LA,70806
SCOTLANDVILLE,"[-91.178615, 30.533199]",23234,LA,70807
BATON ROUGE,"[-91.146765, 30.406596]",31189,LA,70808
BATON ROUGE,"[-91.084213, 30.408891]",15623,LA,70809
BATON ROUGE,"[-91.091898, 30.363309]",22331,LA,70810
GREENWOOD,"[-91.126539, 30.53046]",13653,LA,70811
BATON ROUGE,"[-91.118111, 30.505159]",11842,LA,70812
BATON ROUGE,"[-91.068936, 30.484808]",13227,LA,70814
BATON ROUGE,"[-91.059558, 30.455809]",27565,LA,70815
BATON ROUGE,"[-91.035645, 30.427289]",32885,LA,70816
BATON ROUGE,"[-91.00213, 30.390404]",20916,LA,70817
BATON ROUGE,"[-91.049964, 30.540832]",8368,LA,70818
BATON ROUGE,"[-91.01565, 30.46679]",5377,LA,70819
BATON ROUGE,"[-91.167064, 30.379523]",10710,LA,70820
ARCADIA,"[-92.924529, 32.555643]",4367,LA,71001
ATHENS,"[-93.023875, 32.645073]",1336,LA,71003
BELCHER,"[-93.850799, 32.754393]",849,LA,71004
BENTON,"[-93.69095, 32.697617]",7234,LA,71006
BETHANY,"[-94.003394, 32.366179]",404,LA,71007
BIENVILLE,"[-92.908402, 32.252323]",445,LA,71008
CASTOR,"[-93.093576, 32.245181]",2784,LA,71016
COTTON VALLEY,"[-93.425885, 32.819011]",2061,LA,71018
HANNA,"[-93.315644, 32.050099]",9339,LA,71019
DOYLINE,"[-93.399585, 32.490023]",3065,LA,71023
DUBBERLY,"[-93.21419, 32.519164]",1117,LA,71024
FRIERSON,"[-93.691488, 32.244968]",1600,LA,71027
GIBSLAND,"[-93.070558, 32.529874]",2219,LA,71028
GILLIAM,"[-93.829268, 32.825055]",367,LA,71029
GLOSTER,"[-93.829309, 32.191705]",1242,LA,71030
GOLDONNA,"[-92.961056, 31.999988]",1378,LA,71031
GRAND CANE,"[-93.794064, 32.105]",1048,LA,71032
GREENWOOD,"[-93.969252, 32.424025]",3140,LA,71033
HALL SUMMIT,"[-93.30475, 32.175249]",227,LA,71034
HAUGHTON,"[-93.565742, 32.550731999999996]",13876,LA,71037
HAYNESVILLE,"[-93.069137, 32.927807]",7888,LA,71038
HEFLIN,"[-93.285192, 32.447008]",1415,LA,71039
HOMER,"[-93.028834, 32.774883]",6963,LA,71040
HOSSTON,"[-93.883425, 32.896653]",766,LA,71043
IDA,"[-93.902186, 32.993393]",742,LA,71044
JAMESTOWN,"[-93.184758, 32.36127]",380,LA,71045
KEATCHIE,"[-93.951046, 32.162173]",1068,LA,71046
KEITHVILLE,"[-93.888138, 32.316059]",8291,LA,71047
LISBON,"[-92.88781, 32.845196]",427,LA,71048
LOGANSPORT,"[-93.962733, 31.994327]",4130,LA,71049
ELM GROVE,"[-93.502615, 32.388628]",2216,LA,71051
MANSFIELD,"[-93.698045, 32.023863]",12317,LA,71052
MINDEN,"[-93.288587, 32.632281]",21954,LA,71055
MIRA,"[-93.918797, 32.922491]",207,LA,71059
MOORINGSPORT,"[-93.973018, 32.66258]",2838,LA,71060
